method,pdb_id,target_name,rmsd,best_mode_rmsd,time_s,score,energy_gap,native_rank,gap_proof,target_class,binding_mode
DQv2,2ayr,A SERM DESIGNED FOR THE TREATMENT OF UTERINE LEIOMYOMA WITH,0.271703690290451,0.271703690290451,65.66356441181142,-19.6018180847168,7.438618183135986,5.0,proved,transcription,standard
DQv2,1ttm,HUMAN CARBONIC ANHYDRASE II COMPLEXED WITH 667-COUMATE,1.4283720254898071,1.4283720254898071,68.51716764931189,-77.16926574707031,78.40747833251953,26.0,proved,lyase,metal_mediated
DQv2,1if7,CARBONIC ANHYDRASE II COMPLEXED WITH,1.428775191307068,1.428775191307068,66.97045455070565,-56.65829086303711,72.76188659667969,30.0,proved,lyase,metal_mediated
DQv2,2bok,FACTOR XA - CATION,0.3126530945301056,0.3126530945301056,68.63915268405981,-16.470502853393555,9.547691345214844,5.0,proved,hydrolase,standard
DQv2,1nfy,CRYSTAL STRUCTURE OF HUMAN COAGULATION FACTOR XA COMPLEXED,0.358031302690506,0.358031302690506,63.04214983683323,-17.883647918701172,7.458137512207031,4.0,proved,hydrolase,standard
DQv2,1mq6,CRYSTAL STRUCTURE OF 3-CHLORO-N-[4-CHLORO-2-[[(5-CHLORO-2-PY,0.2066291868686676,0.2066291868686676,84.90371427891114,-19.0336971282959,8.10873794555664,4.0,proved,hydrolase,standard
DQv2,2usn,CRYSTAL STRUCTURE OF THE CATALYTIC DOMAIN OF HUMAN,0.2078498005867004,0.2078498005867004,64.10613685509907,-17.402278900146484,19.719401359558105,25.0,proved,hydrolase,metal_mediated
DQv2,2d1o,STROMELYSIN-1 (MMP-3) COMPLEXED TO A HYDROXAMIC ACID,0.2663058340549469,0.2663058340549469,69.50899708581164,-71.37137603759766,44.20159339904785,17.0,proved,hydrolase,metal_mediated
DQv2,2flb,DISCOVERY OF A NOVEL HYDROXY PYRAZOLE BASED FACTOR IXA,3.39988374710083,3.39988374710083,78.01535723135203,-6.768054962158203,9.448302745819092,25.0,proved,hydrolase,standard
DQv2,2b7d,"FACTOR VIIA INHIBITORS: CHEMICAL OPTIMIZATION, PRECLINICAL",0.3125342130661011,0.3125342130661011,63.544831094447545,-16.01065444946289,8.27089786529541,9.0,proved,other,standard
DQv2,1j17,FACTOR XA SPECIFIC INHIBITOR IN COMPLEX WITH RAT TRYPSIN,0.3686487078666687,0.3686487078666687,75.23018264186067,-18.60277366638184,9.26426124572754,4.0,proved,hydrolase,standard
DQv2,1v2o,TRYPSIN INHIBITOR IN COMPLEX WITH BOVINE TRYPSIN VARIANT,0.181242823600769,0.181242823600769,63.61307136551113,-11.096949577331545,0.2593436241149902,1.0,proved,hydrolase,standard
DQv2,1jys,CRYSTAL STRUCTURE OF E. COLI MTA/ADOHCY NUCLEOSIDASE,0.7085258960723877,0.7085258960723877,63.5279160644086,-6.779311180114746,3.065467357635498,21.0,proved,hydrolase,standard
DQv2,1nc1,CRYSTAL STRUCTURE OF E. COLI MTA/ADOHCY NUCLEOSIDASE,0.3266359865665436,0.3266359865665436,105.15146135624671,-15.726747512817385,0.9712014198303224,1.0,proved,hydrolase,standard
DQv2,1y6q,CYRSTAL STRUCTURE OF MTA/ADOHCY NUCLEOSIDASE COMPLEXED WITH,0.3324493765830993,0.3324493765830993,86.18432478260729,-15.336465835571287,8.04439115524292,4.0,proved,hydrolase,standard
DQv2,1bma,BENZYL METHYL AMINIMIDE INHIBITOR COMPLEXED TO PORCINE,0.1126147285103797,0.1126147285103797,62.263738833746174,-17.90583038330078,8.355865478515625,6.0,proved,hydrolase,standard
DQv2,1ela,ANALOGOUS INHIBITORS OF ELASTASE DO NOT ALWAYS BIND,0.1663339436054229,0.1663339436054229,66.94108032418808,-16.345714569091797,7.997688293457031,6.0,proved,hydrolase,standard
DQv2,1elb,ANALOGOUS INHIBITORS OF ELASTASE DO NOT ALWAYS BIND,0.2069786190986633,0.2069786190986633,64.16613212757875,-14.707846641540527,6.229772567749023,5.0,proved,hydrolase,standard
DQv2,1a69,PURINE NUCLEOSIDE PHOSPHORYLASE IN COMPLEX WITH FORMYCIN B,0.2846318781375885,0.2846318781375885,85.43342795793978,-14.430532455444336,1.2778682708740234,1.0,proved,transferase,standard
DQv2,3pce,"STRUCTURE OF PROTOCATECHUATE 3,4-DIOXYGENASE COMPLEXED WITH",0.3496566712856293,0.3496566712856293,77.84897330772947,-36.272220611572266,63.99151611328125,27.0,proved,oxidoreductase,metal_mediated
DQv2,3pch,"STRUCTURE OF PROTOCATECHUATE 3,4-DIOXYGENASE COMPLEXED WITH",0.3525802493095398,0.3525802493095398,149.39528132934356,-37.01991271972656,45.41429138183594,27.0,proved,oxidoreductase,metal_mediated
DQv2,3pcj,"STRUCTURE OF PROTOCATECHUATE 3,4-DIOXYGENASE COMPLEXED WITH",0.5571444630622864,0.5571444630622864,69.07294421174811,-63.15679931640625,86.28861618041992,29.0,proved,oxidoreductase,metal_mediated
DQv2,2cgr,LOCAL AND TRANSMITTED CONFORMATIONAL CHANGES ON,0.526958167552948,0.526958167552948,66.93537158413164,-17.845298767089844,4.939697265625,5.0,proved,other,standard
DQv2,1flr,4-4-20 FAB FRAGMENT,0.3517263233661651,0.3517263233661651,76.98403480034358,-19.061378479003903,9.954513549804688,6.0,proved,other,standard
DQv2,2gss,HUMAN GLUTATHIONE S-TRANSFERASE P1-1 IN COMPLEX WITH,0.4783722460269928,0.4783722460269928,69.0894645215867,-7.974225997924805,4.042173862457275,22.0,proved,transferase,standard
DQv2,3gss,HUMAN GLUTATHIONE S-TRANSFERASE P1-1 IN COMPLEX WITH,0.2304574698209762,0.2304574698209762,75.81511028788373,-17.63483238220215,3.5104222297668457,4.0,proved,transferase,multi_residue
DQv2,10gs,"HUMAN GLUTATHIONE S-TRANSFERASE P1-1, COMPLEX WITH TER117",0.1428786069154739,0.1428786069154739,63.30069436342456,-16.250642776489258,8.34625768661499,6.0,proved,transferase,standard
DQv2,2std,SCYTALONE DEHYDRATASE COMPLEXED WITH TIGHT-BINDING,0.0906552597880363,0.0906552597880363,68.69277623195558,-12.233017921447754,6.128861904144287,3.0,proved,lyase,standard
DQv2,3std,SCYTALONE DEHYDRATASE AND CYANOCINNOLINE INHIBITOR,0.1842161118984222,0.1842161118984222,55.28972977427293,-16.749168395996094,8.66463041305542,4.0,proved,lyase,standard
DQv2,1jaq,COMPLEX OF 1-HYDROXYLAMINE-2-ISOBUTYLMALONYL-ALA-GLY-NH2,0.7817434668540955,0.7817434668540955,48.60868179508543,-61.54121780395508,45.8056583404541,27.0,proved,hydrolase,metal_mediated
DQv2,1zs0,CRYSTAL STRUCTURE OF THE COMPLEX BETWEEN MMP-8 AND A,0.8822658658027649,0.8822658658027649,63.83620416354097,-45.63627624511719,65.13980674743652,22.0,proved,hydrolase,metal_mediated
DQv2,1zvx,CRYSTAL STRUCTURE OF THE COMPLEX BETWEEN MMP-8 AND A,0.3475327789783478,0.3475327789783478,60.52632087554957,-46.52389907836914,33.45639419555664,28.0,proved,hydrolase,metal_mediated
DQv2,2d0k,METHIONINE-FREE MUTANT OF ESCHERICHIA COLI DIHYDROFOLATE,0.3814463913440704,0.3814463913440704,60.44779296010529,-13.296061515808104,4.052887916564941,6.0,proved,oxidoreductase,standard
DQv2,1dhi,LONG-RANGE STRUCTURAL EFFECTS IN A SECOND-SITE REVERTANT OF,0.4307386875152588,0.4307386875152588,67.8903200806817,-12.680096626281738,4.3098344802856445,6.0,proved,oxidoreductase,standard
DQv2,2drc,INVESTIGATION OF THE FUNCTIONAL ROLE OF TRYPTOPHAN-22 IN,0.2795558273792267,0.2795558273792267,68.24412658354959,-12.734981536865234,6.383044719696045,2.0,proved,oxidoreductase,standard
DQv2,1df8,S45A MUTANT OF STREPTAVIDIN IN COMPLEX WITH BIOTIN,0.1915317624807357,0.1915317624807357,63.85273906770453,-12.060714721679688,4.653080463409424,4.0,proved,transport,standard
DQv2,2f01,EPI-BIOTIN COMPLEX WITH CORE STREPTAVIDIN,0.1165472865104675,0.1165472865104675,62.17938415764729,-12.550501823425291,7.1343913078308105,3.0,proved,transport,multi_residue
DQv2,1tyr,TRANSTHYRETIN COMPLEX WITH RETINOIC ACID,5.807258605957031,5.807258605957031,49.78898949885661,-5.080109596252441,2.8970766067504883,23.0,proved,transport,standard
DQv2,1e5a,STRUCTURE OF HUMAN TRANSTHYRETIN COMPLEXED WITH,3.4243948459625244,3.4243948459625244,68.34107186256733,-4.272365570068359,2.144607186317444,28.0,proved,transport,standard
DQv2,2g5u,HUMAN TRANSTHYRETIN (TTR) COMPLEXED WITH HYDROXYLATED,5.960180759429932,5.960180759429932,66.65789211069023,-6.419944286346436,3.6880502700805664,25.0,proved,other,standard
DQv2,1sv3,STRUCTURE OF THE COMPLEX FORMED BETWEEN PHOSPHOLIPASE A2,0.5580111742019653,0.5580111742019653,68.0399425445903,-7.008453845977783,2.3777384757995605,25.0,proved,hydrolase,standard
DQv2,1q7a,CRYSTAL STRUCTURE OF THE COMPLEX FORMED BETWEEN RUSSELL'S,0.15324667096138,0.15324667096138,64.0620514339007,-10.414112091064451,3.1613340377807617,11.0,proved,hydrolase,standard
DQv2,2f80,HIV-1 PROTEASE MUTANT D30N COMPLEXED WITH INHIBITOR TMC114,0.3312440514564514,0.3312440514564514,61.406095975558856,-20.035043716430664,10.785893440246582,4.0,proved,hydrolase,standard
DQv2,2i0d,CRYSTAL STRUCTURE OF AD-81 COMPLEXED WITH WILD TYPE HIV-1,0.0996395424008369,0.0996395424008369,67.75908637440807,-17.713420867919922,8.169755935668945,4.0,proved,hydrolase,standard
DQv2,1d7j,FKBP COMPLEXED WITH 4-HYDROXY-2-BUTANONE,0.3044476509094238,0.3044476509094238,54.786194197640725,-5.141541957855225,2.8309617042541504,26.0,proved,isomerase,standard
